# timestamp tx ty tz qx qy qz qw
200 -0.032147906720638275 0.04116992652416229 0.02366645261645317 -0.16077800714782953 -0.13423300613921346 -0.006398669901651245 0.9777990599452574
201 -0.03251584246754646 0.042902909219264984 0.02422407642006874 -0.16042292567025873 -0.13465893538835558 -0.006438286844398038 0.977798557041884
202 -0.033073049038648605 0.044686637818813324 0.024705367162823677 -0.16229706574225825 -0.13449505168395148 -0.004961942172567195 0.9775203966003039
203 -0.033069513738155365 0.04434698820114136 0.024800211191177368 -0.1622579852505924 -0.1350469843604587 -0.005498199325007925 0.9774479094696872
204 -0.03317558765411377 0.04404852166771889 0.025997823104262352 -0.16121601990754345 -0.13708902047626423 -0.0056626304202927625 0.9773351130725204
205 -0.03394390642642975 0.04626008868217468 0.0275203175842762 -0.16098793095317593 -0.13651994459881492 -0.004233908363309138 0.9774595946671003
206 -0.0344717875123024 0.046938348561525345 0.02827303484082222 -0.16093599500848824 -0.13719799156459409 -0.004053700395797633 0.9773739762057522
207 -0.0348251648247242 0.04682353511452675 0.029005995020270348 -0.1608640198754414 -0.13772501951631322 -0.004192250433945844 0.9773111144303221
208 -0.03479146957397461 0.047136563807725906 0.029494773596525192 -0.16072107055296178 -0.13838806360814424 -0.004081341433611259 0.9772414403190685
209 -0.035928141325712204 0.04923061653971672 0.032512515783309937 -0.16199001338348495 -0.1374830096563484 -0.0024669302875946573 0.9771650667851409
210 -0.036025479435920715 0.04983150213956833 0.03425818309187889 -0.16190208484743215 -0.1387620707328973 -0.0029434510535404483 0.9769975151095811
211 -0.03614528477191925 0.05006299540400505 0.03464234247803688 -0.1624950755575055 -0.13866006706260126 -0.0029697216717380027 0.9769134653759148
212 -0.03623783960938454 0.05022543668746948 0.034754034131765366 -0.16283800193767184 -0.1383530048033251 -0.0025799705975979156 0.9769010109711984
213 -0.036271534860134125 0.0498134046792984 0.03494288772344589 -0.16222294790899927 -0.13899596124274047 -0.00335620954028214 0.9769097054284548
214 -0.03664342314004898 0.050581514835357666 0.03716256842017174 -0.16101702962145575 -0.13980703195615185 -0.00371434149148661 0.9769921768967553
215 -0.037872232496738434 0.05268804728984833 0.04079429805278778 -0.16361102292903612 -0.13934501835514887 -0.002827319816993315 0.9766301246117041
216 -0.038174860179424286 0.053773343563079834 0.04159651696681976 -0.1636270425861625 -0.13950403190508445 -0.003582651172368576 0.9766022635947514
217 -0.038622040301561356 0.053863197565078735 0.042205099016427994 -0.16463601859040322 -0.13931201544889366 -0.00408041979753316 0.9764581319351483
218 -0.03853863477706909 0.05394244194030762 0.04325857385993004 -0.16517594370777935 -0.13984495154866733 -0.003856898893228355 0.9762916647144109
219 -0.03962413966655731 0.05491271987557411 0.04515981674194336 -0.1656629353273328 -0.13793194599862885 -0.0044818484326256585 0.9764786112040158
220 -0.03970275819301605 0.054900240153074265 0.045416686683893204 -0.16631502086700867 -0.13782800916494212 -0.004766260515217043 0.9763810942961084
221 -0.03968050330877304 0.05474507808685303 0.045424383133649826 -0.16569892529097138 -0.13784693490111516 -0.004684547474105344 0.9764835630938896
222 -0.04001474753022194 0.05477232486009598 0.046705812215805054 -0.1672620659877591 -0.138106057463931 -0.004690341434990896 0.9761803756777264
223 -0.041132282465696335 0.05639195069670677 0.04839615523815155 -0.16738893263859675 -0.137575944142153 -0.0037331383713620826 0.976237609225387
224 -0.04171985760331154 0.05678962916135788 0.04927907884120941 -0.1680050370309013 -0.13738802258533747 -0.0034723908432394905 0.9761591955905523
225 -0.04252186790108681 0.05899079516530037 0.05088788643479347 -0.1673849734387516 -0.13754198455465272 -0.003515649583268512 0.9762438750227524
226 -0.04322820529341698 0.06454415619373322 0.05305972695350647 -0.16604607901772359 -0.1377650625905956 -0.003686052483054138 0.9764404220571515
227 -0.04413691908121109 0.06893421709537506 0.0572066493332386 -0.1676679306805018 -0.1377339442454049 -0.0027853794524641835 0.9761706138135587
228 -0.04424028843641281 0.06964367628097534 0.05914200469851494 -0.16826003333576328 -0.1390410250488742 -0.0034684002578636635 0.975881201555188
229 -0.04503544047474861 0.07153431326150894 0.06297049671411514 -0.1689580703782088 -0.13921906282830693 -0.004402302161185376 0.9757314350127192
230 -0.04576070234179497 0.073760025203228 0.0648811012506485 -0.16938004083547317 -0.13854603256841047 -0.004785341419291004 0.9757522655058082
231 -0.046151310205459595 0.0738968774676323 0.0649002343416214 -0.17077191734248634 -0.1380449383131848 -0.003912128359100814 0.9755845704703925
232 -0.04606249928474426 0.07403956353664398 0.06524424999952316 -0.17100705907439664 -0.13906804655773816 -0.003578661482098702 0.9753993316982874
233 -0.04721684753894806 0.07550922781229019 0.06725490093231201 -0.17212699151690564 -0.13924999083000422 -0.004183989627493863 0.9751739472108367
234 -0.04792630299925804 0.07893816381692886 0.06706146895885468 -0.17011000542169388 -0.13964601211012437 -0.003462409619996596 0.9754740332955776
235 -0.048666127026081085 0.08090970665216446 0.06566605716943741 -0.16972200485135897 -0.13833100148535687 -0.0014484295759802255 0.9757340159410574
236 -0.04864325001835823 0.08121316879987717 0.06546950340270996 -0.16943801311902956 -0.13839200521418313 -0.0018399893661796996 0.9757740652707089
237 -0.04857627674937248 0.0817776545882225 0.06501463055610657 -0.16939196106697746 -0.1390289643454159 -0.003266448904682403 0.9756877796372339
238 -0.048663631081581116 0.08334403485059738 0.06426607072353363 -0.16917101050534572 -0.13893401354426718 -0.0031318403512017017 0.9757400788050328
239 -0.0486060194671154 0.08464501798152924 0.06308405846357346 -0.16997106032071113 -0.14033505401395177 -0.004230680922573563 0.9753963374045844
240 -0.048364125192165375 0.08576712757349014 0.060979604721069336 -0.1685490682159382 -0.14039304857171872 -0.004944521469267163 0.975631361506248
241 -0.048198357224464417 0.08576712757349014 0.05984792858362198 -0.1691669342376079 -0.14051494471113343 -0.004997157662563293 0.975506600790211
242 -0.04804922640323639 0.08705896139144897 0.05823974311351776 -0.1683630275592613 -0.14147402751440255 -0.004772591482615481 0.9755081817830331
243 -0.04781066253781319 0.08822308480739594 0.057024866342544556 -0.1665860590047117 -0.1426370490125525 -0.005070762446523691 0.9756423735308837
244 -0.0474221333861351 0.08934623748064041 0.05573678016662598 -0.16555199058376474 -0.14320899847140814 -0.0053763597664674345 0.9757329545541946
245 -0.047287773340940475 0.0902414321899414 0.055418550968170166 -0.16534605428534066 -0.14366304661398618 -0.005523771987691897 0.9757003106174325
246 -0.04719916731119156 0.0925605297088623 0.0547446608543396 -0.16392406435316373 -0.14451005660335364 -0.006312832060209636 0.9758103716790483
247 -0.04721039906144142 0.0924706757068634 0.05460052564740181 -0.16514003855780765 -0.14439703651760283 -0.00817544258554849 0.9756082297404419
248 -0.04703652113676071 0.09391288459300995 0.05628025904297829 -0.16445195574131813 -0.14661096003779614 -0.009447958098063139 0.9753827560284604
249 -0.047558993101119995 0.09460778534412384 0.05717212334275246 -0.16477596541887504 -0.1463349662043741 -0.009103358703794534 0.9753727952139523
250 -0.04758686199784279 0.09469326585531235 0.057507406920194626 -0.16581901804829738 -0.1466770194991953 -0.00967817061803599 0.9751390840901806
251 -0.04771498590707779 0.0946836993098259 0.05675322934985161 -0.16661396196778078 -0.1455449717162549 -0.010399698356620133 0.9751657797407821
252 -0.04774930328130722 0.09522967785596848 0.05628899484872818 -0.16592306674756652 -0.14539305672630481 -0.01066260331317889 0.9753033875122504
253 -0.047853924334049225 0.09524402767419815 0.05640692636370659 -0.16677799937605198 -0.1454609995521919 -0.01079279992031403 0.9751459911059243
254 -0.04790820926427841 0.09625070542097092 0.05737366899847984 -0.16613398555016992 -0.1468389859356657 -0.011192399212459214 0.9750448947131611
255 -0.04836807772517204 0.09718333184719086 0.05835143104195595 -0.16644894322059997 -0.14733094376579914 -0.011560096861942459 0.9749126688653
256 -0.048862263560295105 0.09788509458303452 0.058679644018411636 -0.16654706577724282 -0.14722306399662066 -0.011373905369821987 0.9749143960248471
257 -0.04924559220671654 0.0986667275428772 0.05908481031656265 -0.16650991392986766 -0.14781291973045485 -0.011288294837829253 0.9748324824967706
258 -0.04968133196234703 0.09877196699380875 0.059221457690000534 -0.16706203693884514 -0.14694603637040501 -0.01136200234552092 0.9748682202023816
259 -0.0497015081346035 0.09879505634307861 0.059260353446006775 -0.16762402182458336 -0.14777502035418785 -0.011638601161614234 0.9746431486282788
260 -0.05016719922423363 0.09974640607833862 0.06011020392179489 -0.16656295299042734 -0.14848496446568646 -0.010985296289869521 0.974724741741292
261 -0.05100519210100174 0.09995148330926895 0.06173793971538544 -0.16822696551411154 -0.14941796419724243 -0.011207897489772202 0.974293766636188
262 -0.05121339112520218 0.10025952011346817 0.06213021278381348 -0.16839005203046387 -0.15001304612587382 -0.01028840386196433 0.9741842837381847
263 -0.05185192450881004 0.10147731006145477 0.06286400556564331 -0.16678998907347387 -0.15078399127333947 -0.009960048309640252 0.9743439230694679
264 -0.05275086313486099 0.10282217711210251 0.06481163203716278 -0.16672604055898876 -0.15229104154756845 -0.009165432144805386 0.974128252734502
265 -0.0538170225918293 0.10465145856142044 0.0673120990395546 -0.1665220090878929 -0.15329100371907986 -0.007944410786123658 0.9740170301337928
266 -0.053969062864780426 0.10566478967666626 0.06897498667240143 -0.16621005559683474 -0.1549410498556131 -0.007421512177100009 0.9738133300440825
267 -0.055596593767404556 0.10729002952575684 0.07287294417619705 -0.16681498816900295 -0.15439799030110654 -0.008547608515620142 0.9737869110138743
268 -0.05649157613515854 0.10939988493919373 0.07670871168375015 -0.16664998216776347 -0.1560889758797169 -0.007409309994480772 0.9735548854852628
269 -0.0572802796959877 0.11071231216192245 0.0801534578204155 -0.16803505935112412 -0.15764904690039377 -0.006860872702449746 0.9730693368911065
270 -0.057509277015924454 0.1113005056977272 0.08126162737607956 -0.167489084042012 -0.15825007428225726 -0.006333442933627786 0.9730694747131876
271 -0.05795687437057495 0.11177659779787064 0.08220715820789337 -0.16802496085280919 -0.15871695771202407 -0.005729539365567155 0.9729047787135398
272 -0.058038197457790375 0.11197793483734131 0.0821281224489212 -0.1678690917921494 -0.15892508871031624 -0.005586293478155397 0.9728985450181482
273 -0.058372024446725845 0.11251267790794373 0.08252247422933578 -0.1678909894341549 -0.15928899097391142 -0.005094210416053021 0.9728379520305858
274 -0.058575231581926346 0.11284130811691284 0.08273233473300934 -0.16782400534052466 -0.1594250043227793 -0.004941349183428079 0.9728280187705307
275 -0.05913743004202843 0.11395446956157684 0.08346924930810928 -0.16745605951237347 -0.1597810534611347 -0.004004421450782102 0.9728373163662489
276 -0.05998041853308678 0.11500544846057892 0.08490500599145889 -0.16797803974160122 -0.16006603414790047 -0.003813460931871239 0.9727012363432844
277 -0.0603208988904953 0.11583970487117767 0.08475442230701447 -0.16767799779330056 -0.16047600001939802 -0.003104930158035833 0.9726879773461412
278 -0.06053970381617546 0.11602481454610825 0.08457409590482712 -0.16741997812817955 -0.16026698528343866 -0.002780549290816235 0.9727678579619178
279 -0.06101309135556221 0.11665502935647964 0.08575506508350372 -0.168088949697269 -0.1609959524074271 -0.002914099999334725 0.9725317051825987
280 -0.06206968426704407 0.1187378466129303 0.08699552714824677 -0.16757802854490314 -0.16040902909815336 -0.001997150198134529 0.9727191521707518
281 -0.062181584537029266 0.12040635198354721 0.08629584312438965 -0.1662030515741447 -0.16059404705664784 -0.0007355153177022756 0.9729262900165846
282 -0.06205720826983452 0.12081796675920486 0.0859241634607315 -0.1663010648521141 -0.16122105759211194 -0.0011980506504120302 0.972805371783763
283 -0.06230970844626427 0.12171752750873566 0.08541417121887207 -0.1666779922289769 -0.1609630010383704 -0.000830773904946396 0.9727839803513066
284 -0.06209610030055046 0.12290535867214203 0.08460654318332672 -0.16570491311980018 -0.16191991918418458 -0.0007314842696135624 0.9727914861706496
285 -0.06198669597506523 0.12375292181968689 0.08301291614770889 -0.16547195631978753 -0.1628399576704166 -0.0004027968882557349 0.9726777591395286
286 -0.062409959733486176 0.1246836856007576 0.0823342427611351 -0.16564594676020508 -0.16250195028788933 -0.000255685917923738 0.9727047214916238
287 -0.0625324621796608 0.12521177530288696 0.08252537995576859 -0.16551597336242715 -0.1627679853557953 -0.0010047996357854848 0.9726818801383199
288 -0.06362608075141907 0.12716667354106903 0.08345717936754227 -0.16555492615667963 -0.1624419312243446 -0.0011714096336216651 0.9727295690884543
289 -0.06417309492826462 0.12873409688472748 0.08332490175962448 -0.16637105032541194 -0.1634130551900433 0.00019146434882340465 0.9724283066190025
290 -0.06479103863239288 0.12960954010486603 0.08370573073625565 -0.16738805831930817 -0.16419305484818883 -0.0014217403693891348 0.9721213175809458
291 -0.06527336686849594 0.13049349188804626 0.08460903912782669 -0.16760001563018473 -0.1647790182934137 -0.0010847898009945984 0.9719860724856343
292 -0.06561385095119476 0.13158772885799408 0.08551795780658722 -0.16846901284287386 -0.16545401228980364 -0.0011235894035889597 0.9717211000445064
293 -0.06624967604875565 0.13261312246322632 0.08681166172027588 -0.16891897456593719 -0.16525897468319964 -0.0013734795128152162 0.9716758459580743
294 -0.06719624251127243 0.1336393505334854 0.08795789629220963 -0.1681970058711983 -0.16373601021183726 -0.0023213798070169647 0.9720570353926673
295 -0.0672929584980011 0.13374647498130798 0.08837305009365082 -0.1690349650572209 -0.16412297590258237 -0.002905858784433353 0.9718448364385196
296 -0.06805816292762756 0.13523006439208984 0.08981567621231079 -0.16952995600725013 -0.1646009558388 -0.0008417610117332617 0.971681742450324
297 -0.06823121011257172 0.13567392528057098 0.09030216187238693 -0.17032892054050797 -0.165587916422917 -0.0014824894779813368 0.9713735126822198
298 -0.06839572638273239 0.1358332484960556 0.09069672226905823 -0.17120904431230977 -0.16595304123891252 -0.0016156000417740196 0.9711562467245429
299 -0.06851532310247421 0.13627876341342926 0.09099914133548737 -0.1704339718644215 -0.16606397721816923 -0.001440579886377959 0.971273879993613
300 -0.0686948224902153 0.1370275318622589 0.09191201627254486 -0.17046896388341776 -0.1667069630432878 -0.001271469730111109 0.9711578117839472
301 -0.06869170069694519 0.1372671276330948 0.09163206070661545 -0.1705720072660527 -0.1665830173409595 -0.0012081795941214554 0.9711610723162724
302 -0.06863158941268921 0.13742125034332275 0.09109606593847275 -0.1707709970070461 -0.16600099636664348 -0.000992929941990635 0.9712260044968096
303 -0.06863699853420258 0.13743311166763306 0.09119798243045807 -0.17110094156705774 -0.16614694119770776 -0.0012692790906321063 0.9711426520828264
304 -0.0687403678894043 0.137807697057724 0.09189849346876144 -0.1718389215650867 -0.16636993144850148 -0.0016640789514662771 0.9709735700858374
305 -0.0687655359506607 0.13849906623363495 0.09215973317623138 -0.17149010392041872 -0.16622409964334833 -0.0014282508886631175 0.9710605738428545
306 -0.06886433064937592 0.13877485692501068 0.09260836988687515 -0.17192503251079608 -0.16622003719567185 -0.0020838602770351412 0.9709831846948805
307 -0.06941758841276169 0.13901342451572418 0.0933452770113945 -0.17271806318463054 -0.16524206459565446 -0.0020852811652915543 0.9710093577412345
308 -0.06982920318841934 0.13999950885772705 0.09417911618947983 -0.17227707525285954 -0.16514707636203663 -0.0017939208635386493 0.9711044372314231
309 -0.07005549967288971 0.140889510512352 0.09527647495269775 -0.17254405751067398 -0.16604904411842064 -0.001751269960013598 0.9709032877016446
310 -0.07059939205646515 0.1421203911304474 0.09709015488624573 -0.17229897378586115 -0.16648798181909183 -0.0016234797427404969 0.9708718703906992
311 -0.07062705606222153 0.14245983958244324 0.09736199676990509 -0.1720340386558998 -0.1665980420541892 -0.002008250143174855 0.9708992512403511
312 -0.07082443684339523 0.1429891735315323 0.09791067987680435 -0.17210004527810085 -0.16621204440959572 -0.0017217205688232137 0.9709542561740547
313 -0.07107361406087875 0.14368656277656555 0.09871435910463333 -0.17229903496559984 -0.16620302900399306 -0.0012968698256794356 0.9709211676420718
314 -0.07088662683963776 0.1438656449317932 0.09743853658437729 -0.17269701717983363 -0.16542502411440374 -0.00038147155590892537 0.9709841131556773
315 -0.07089120149612427 0.14404264092445374 0.0975242331624031 -0.17344093693793516 -0.1654339447235526 -0.0008961554786292391 0.9708496535789045
316 -0.07081404328346252 0.14436233043670654 0.09781396389007568 -0.17340399944816873 -0.16624700035659812 -0.0012355499539277043 0.9707169790833581
317 -0.07104886323213577 0.14476312696933746 0.09787053614854813 -0.17351193595565886 -0.16583394435132215 -0.001688560006740587 0.9707676580150801
318 -0.07168406248092651 0.14548194408416748 0.09938928484916687 -0.1745840655086262 -0.16657806110692036 -0.002020220691900565 0.9704473607548784
319 -0.07274898141622543 0.147344708442688 0.10165555775165558 -0.17367205284688267 -0.16750004825629145 -0.000459148775359746 0.9704543011630318
320 -0.07308010011911392 0.14788901805877686 0.10177057236433029 -0.1730730253892543 -0.1673100287438492 0.000287349193243312 0.9705941505589741
321 -0.07348755747079849 0.1485256850719452 0.10163620859384537 -0.17262695779563786 -0.16663896414481147 0.0007236089681008677 0.9707887868866482
322 -0.07364895194768906 0.14921808242797852 0.1027146428823471 -0.17265294059500053 -0.16729794210607385 0.0016378097332474997 0.9706697055275433
323 -0.0741678923368454 0.1511422097682953 0.10418659448623657 -0.17003392301338338 -0.1676419257539817 0.002170688734764218 0.971071537957611
324 -0.07426419109106064 0.15114803612232208 0.10429953783750534 -0.17022798497720468 -0.1675619860060375 0.0018888398540433283 0.9710519267595058
325 -0.0746508464217186 0.1517503708600998 0.10506972670555115 -0.17037705286439986 -0.16733105528099884 0.0014899501268689436 0.9710662976019013
326 -0.07514794915914536 0.15260542929172516 0.10507658869028091 -0.16913407774115766 -0.16637907460916654 0.0018718602768797805 0.971446430061928
327 -0.07516209036111832 0.15267863869667053 0.10504019260406494 -0.16950795097825222 -0.16647195079144453 0.0016754896740323912 0.9713657044380861
328 -0.07510405778884888 0.15259481966495514 0.10524256527423859 -0.17034901052275744 -0.16691501362250283 0.0013310609456474523 0.9711430510253615
329 -0.07518912851810455 0.15279468894004822 0.1054915338754654 -0.17027794388668324 -0.1671129409450545 0.001186549078176014 0.9711216613367447
330 -0.0753120481967926 0.15320339798927307 0.10671472549438477 -0.17027001102919423 -0.16802500353915426 0.0016072904188662426 0.9709650526750752
331 -0.07621202617883682 0.15386126935482025 0.10855315625667572 -0.16983000671638854 -0.16705199659693742 0.0007460746992834002 0.9712110223030963
332 -0.07654710114002228 0.15407197177410126 0.10908311605453491 -0.16987404789957714 -0.16691805329103565 0.0008232363783942676 0.9712262883354223
333 -0.07664132118225098 0.15417304635047913 0.10938470810651779 -0.17055295789276576 -0.16774095897060493 0.0003984695289798785 0.9709657586254736
334 -0.0768449455499649 0.1546158641576767 0.10909143835306168 -0.16953197774900106 -0.1671119749507994 0.0005912492889055753 0.9712528690703249
335 -0.07673699408769608 0.15486274659633636 0.10854484140872955 -0.1692200688164738 -0.1674410742136337 0.00082716943369632 0.971250414314329
336 -0.07650737464427948 0.15486253798007965 0.10799948871135712 -0.16942895061057636 -0.16795595053081055 0.0011974598995271115 0.9711247071712434
337 -0.0762234702706337 0.15456262230873108 0.10761803388595581 -0.17089894614072693 -0.168482949721916 0.0012572401970706696 0.9707757013157132
338 -0.07622367143630981 0.15463873744010925 0.10741814970970154 -0.17023095657450912 -0.16796295732295924 0.0006348196455001359 0.9709837678604434
339 -0.07613860815763474 0.15467971563339233 0.10748283565044403 -0.17021096043148434 -0.16823095722478953 0.0007585907572646147 0.970940781481268
340 -0.07636739313602448 0.1546555906534195 0.10757455974817276 -0.17066502555672977 -0.16792002549594082 0.000357095108156235 0.9709151284028817
341 -0.07644268870353699 0.1547265201807022 0.10750675201416016 -0.17093807124205293 -0.16805706328178627 0.0003277920895529141 0.9708433990134071
342 -0.07617708295583725 0.1548074185848236 0.10583159327507019 -0.17097304265645732 -0.1685000414284629 0.0015600010489080986 0.97075925392271
343 -0.075953908264637 0.1544157713651657 0.10421591997146606 -0.17118593490132888 -0.16775893867136926 0.0011681502765355093 0.9708506358873704
344 -0.07565024495124817 0.15434381365776062 0.10343179851770401 -0.17153799524447258 -0.16795199527820487 0.0012715195790749102 0.9707549789363901
345 -0.07549840956926346 0.15422068536281586 0.10326290875673294 -0.171590968527006 -0.1683489713335707 0.0012969401094299695 0.9706768208860014
346 -0.07554437965154648 0.15423835813999176 0.10335671156644821 -0.17140706661702867 -0.1679980609981556 0.001080900570353576 0.9707703672640533
347 -0.07566625624895096 0.15434548258781433 0.10405535250902176 -0.17164499090663957 -0.16839398747098794 0.0008262554491985889 0.970659972676598
348 -0.07557183504104614 0.15423689782619476 0.10364103317260742 -0.17177292719368023 -0.16828192814096068 0.0009922324593453124 0.9706566106754392
349 -0.07541438192129135 0.154147669672966 0.10299959033727646 -0.17163699929395554 -0.1680090004742288 0.0009357502339885818 0.9707280008056813
350 -0.0745493471622467 0.15356405079364777 0.10017632693052292 -0.1708819443926723 -0.16813494769880982 0.0015079793081718635 0.9708386716095575
351 -0.0738174319267273 0.152418851852417 0.09791192412376404 -0.17258206242974758 -0.16875405878900082 0.0006884366588033357 0.97043136077529
352 -0.07201248407363892 0.15063928067684174 0.09324502944946289 -0.17248299116448787 -0.1685509848183391 0.0010609700752961346 0.9704839278560338
353 -0.07087206840515137 0.14962449669837952 0.09017528593540192 -0.17200899324615032 -0.16854598206303428 0.0010588390557210172 0.9705689182033661
354 -0.06900639086961746 0.1474391371011734 0.08410091698169708 -0.17100296935372378 -0.16682996875457004 0.00127713992328124 0.9710427962152479
355 -0.06584306061267853 0.14377745985984802 0.07643811404705048 -0.17228204443086123 -0.16689504365142208 0.0004662271840718234 0.9708062238073479
356 -0.0623072125017643 0.13870039582252502 0.06723909080028534 -0.175068004995792 -0.16571601278881343 -0.0012677202185199252 0.9705090395896064
357 -0.06050809100270271 0.13666874170303345 0.06321654468774796 -0.1753189158767762 -0.1657429075716781 -0.002189588693667017 0.9704575103172767
358 -0.055745720863342285 0.13112059235572815 0.0535917691886425 -0.17585904368413824 -0.16590004293751195 -0.0028320105261744758 0.9703312551064897
359 -0.050019316375255585 0.1246924176812172 0.04299629479646683 -0.1781279175267724 -0.16801192062944553 -0.005266476616162531 0.9695435550102494
360 -0.04338108003139496 0.11387398093938828 0.031223595142364502 -0.18623793407221714 -0.17055594415725653 -0.010137095940982069 0.96753467189654
361 -0.04027494415640831 0.10886576771736145 0.024340344592928886 -0.18840192712706955 -0.17088393888550224 -0.01335409542415004 0.9670186414588523
362 -0.036821670830249786 0.1012863740324974 0.010604874230921268 -0.1904969722212079 -0.16770897788644282 -0.018260697133472184 0.9670838363631908
363 -0.028113922104239464 0.09034417569637299 -0.004581748507916927 -0.1959110125623243 -0.1711260156415542 -0.022864902591770715 0.9653040756939788
364 -0.021612126380205154 0.08258195966482162 -0.0223136804997921 -0.19181703994431237 -0.1697680435377409 -0.026221706011921198 0.9662802115229038
365 -0.01751229353249073 0.07895958423614502 -0.033439528197050095 -0.18898007782162757 -0.1683550739181395 -0.026938611698489937 0.9670663939595896
366 -0.00929521769285202 0.0737026184797287 -0.05597804859280586 -0.1824600368962916 -0.16808303815145484 -0.027394006586049794 0.9683522053738214
367 -0.0017223581671714783 0.06508305668830872 -0.07923372089862823 -0.1731759677780338 -0.16755196320978394 -0.025048594143259086 0.9702107967451649
368 0.00674129743129015 0.05838637426495552 -0.10069422423839569 -0.16696995795501463 -0.17025695468269014 -0.02246759355319573 0.970890725503642
369 0.011747118085622787 0.05552878975868225 -0.11295299977064133 -0.16552493196366924 -0.1713699320091236 -0.021843489995663656 0.9709565965771466
370 0.017641954123973846 0.04090931639075279 -0.13590875267982483 -0.1670339840036662 -0.16933997564659461 -0.023653897045396673 0.9710119051827125
371 0.023278966546058655 0.028767013922333717 -0.15786905586719513 -0.16248398778244263 -0.16715199142178075 -0.023506298678370185 0.9721659378191486
372 0.032379817217588425 0.029301967471837997 -0.1772446483373642 -0.16090706037912833 -0.16994406555825592 -0.023079609145558323 0.9719543528895935
373 0.040939681231975555 0.025085575878620148 -0.2000294327735901 -0.1595119995702863 -0.1703409994288245 -0.023114199481276364 0.9721139828662333
374 0.04528898000717163 0.020603183656930923 -0.21323643624782562 -0.15630706050814036 -0.1702770624234348 -0.021604007636988512 0.9726803634902376
375 0.05466063320636749 0.01533519010990858 -0.23664164543151855 -0.15546798184837668 -0.17183097264109354 -0.020339496518902624 0.972568822095052
376 0.06384176760911942 0.015227076597511768 -0.25943121314048767 -0.15255799238984993 -0.17268899840247637 -0.017767999236027808 0.972927990070807
377 0.07134774327278137 0.007356763351708651 -0.2830069959163666 -0.15299201080572714 -0.17329701309293535 -0.01780290102633517 0.9727510689474882
378 0.07468079775571823 0.0054245274513959885 -0.29400762915611267 -0.15200502075574654 -0.1733530320272723 -0.01717050225070324 0.9729071756889737
379 0.08021148294210434 0.005892714951187372 -0.3172818124294281 -0.15129705871180946 -0.17421806791906494 -0.01522560574738835 0.9728953898647162
380 0.08360256999731064 0.0011286897351965308 -0.34333059191703796 -0.15326197070519654 -0.17495796018386725 -0.013619497855479345 0.9724787814465907
